district,title,link,orientation,deal_date,total_price,position,unit_price,features,list_amount,transaction_day,agent_name,agent_link
Huangpu,华润外滩九里 4室2厅 307.53平米,https://sh.lianjia.com/chengjiao/107105580336.html,东 南 北 | 精装,2024.05.31,4880万,高楼层(共24层) 2011年板楼,158684元/平,房屋满五年,挂牌5680万,成交周期664天,成丹,https://dianpu.lianjia.com/1000000022097158/
Huangpu,上海滩花园 2室2厅 109.01平米,https://sh.lianjia.com/chengjiao/107109560042.html,南 | 精装,2024.05.26,1483万,中楼层(共31层) 2007年板楼,136043元/平,"房屋满五年, 近地铁",挂牌1580万,成交周期34天,彭炜钛,https://dianpu.lianjia.com/1000000022106611/
Huangpu,滨江名人苑 2室1厅 114.99平米,https://sh.lianjia.com/chengjiao/107109315154.html,南 北 | 简装,2024.05.18,1329万,高楼层(共31层) 2004年板塔结合,115576元/平,"房屋满五年, 近地铁",挂牌1479万,成交周期58天,蔡靳,https://dianpu.lianjia.com/1000000022089427/
Huangpu,金外滩花园 2室2厅 136.37平米,https://sh.lianjia.com/chengjiao/107109502015.html,南 | 精装,2024.05.16,1630万,高楼层(共27层) 2006年板楼,119528元/平,"房屋满五年, 近地铁",挂牌1688万,成交周期33天,周娟娟,https://dianpu.lianjia.com/1000000022210250/
Huangpu,外滩公馆 3室2厅 154.45平米,https://sh.lianjia.com/chengjiao/107109532442.html,南 | 精装,2024.05.07,1880万,高楼层(共35层) 2015年板楼,121723元/平,"房屋满五年, 近地铁",挂牌1999万,成交周期19天,陈豪,https://dianpu.lianjia.com/1000000022110806/
Huangpu,滨江名人苑 2室2厅 130平米,https://sh.lianjia.com/chengjiao/107109497898.html,南 | 简装,2024.05.07,1515万,中楼层(共32层) 2004年板楼,116539元/平,房屋满五年,挂牌1588万,成交周期23天,巩曼利,https://dianpu.lianjia.com/1000000022160933/
Huangpu,海琪园 3室2厅 130.79平米,https://sh.lianjia.com/chengjiao/107104993090.html,南 | 精装,2024.04.21,1480万,高楼层(共31层) 2003年板楼,113159元/平,"房屋满五年, 近地铁",挂牌1750万,成交周期785天,杜胜香,https://dianpu.lianjia.com/1000000022190326/
Huangpu,上海滩花园 2室2厅 110.35平米,https://sh.lianjia.com/chengjiao/107109115644.html,南 | 精装,2024.04.17,1388万,高楼层(共31层) 2007年板楼,125782元/平,近地铁,挂牌1580万,成交周期50天,张超林,https://dianpu.lianjia.com/1000000030052479/
Huangpu,绿地名人坊 3室2厅 161.95平米,https://sh.lianjia.com/chengjiao/107108861779.html,南 北 | 简装,2024.04.16,1650万,高楼层(共17层) 2003年板楼,101884元/平,房屋满五年,挂牌1850万,成交周期102天,邓志恢,https://dianpu.lianjia.com/1000000022139324/
Huangpu,绿地名人坊 2室2厅 98.48平米,https://sh.lianjia.com/chengjiao/107107946696.html,南 | 精装,2024.04.10,1000万,低楼层(共17层) 2003年板楼,101544元/平,房屋满五年,挂牌1100万,成交周期221天,邓志恢,https://dianpu.lianjia.com/1000000022139324/
Huangpu,滨江名人苑 2室2厅 130.57平米,https://sh.lianjia.com/chengjiao/107109358602.html,南 | 精装,2024.04.06,1388万,低楼层(共32层) 2004年板楼,106304元/平,房屋满五年,挂牌1600万,成交周期11天,高佳鸣,https://dianpu.lianjia.com/1000000022120089/
Huangpu,金外滩花园 3室2厅 151.4平米,https://sh.lianjia.com/chengjiao/107108805051.html,南 北 | 精装,2024.04.01,2060万,中楼层(共27层) 2006年板楼,136064元/平,"房屋满五年, 近地铁",挂牌2180万,成交周期96天,齐明会,https://dianpu.lianjia.com/1000000022112104/
Huangpu,海琪园 2室2厅 110.97平米,https://sh.lianjia.com/chengjiao/107108775852.html,南 | 精装,2024.03.09,1350万,高楼层(共31层) 2003年板楼,121655元/平,"房屋满五年, 近地铁",挂牌1520万,成交周期77天,汤培凤,https://dianpu.lianjia.com/1000000022214250/
Huangpu,悦来小区 1室1厅 41.64平米,https://sh.lianjia.com/chengjiao/107105326681.html,北 | 简装,2024.02.22,338万,低楼层(共16层) 1994年塔楼,81172元/平,"房屋满五年, 近地铁",挂牌389万,成交周期615天,滕磊,https://dianpu.lianjia.com/1000000022274424/
Huangpu,申江新苑 3室2厅 149.3平米,https://sh.lianjia.com/chengjiao/107105008659.html,东 东南 南 | 精装,2024.01.30,1360万,高楼层(共18层) 2006年板楼,91092元/平,房屋满五年,挂牌1582万,成交周期701天,王阳,https://dianpu.lianjia.com/1000000022147359/
Huangpu,华润外滩九里 4室2厅 277.11平米,https://sh.lianjia.com/chengjiao/107105494004.html,南 | 精装,2024.01.21,4400万,高楼层(共24层) 2011年板楼,158782元/平,,挂牌5000万,成交周期550天,成丹,https://dianpu.lianjia.com/1000000022097158/
Huangpu,滨江名人苑 3室2厅 140.47平米,https://sh.lianjia.com/chengjiao/107107704868.html,南 北 | 精装,2023.12.24,1651万,高楼层(共32层) 2004年板楼,117534元/平,"房屋满五年, 近地铁",挂牌1799万,成交周期144天,沈泽荣,https://dianpu.lianjia.com/1000000022267775/
Huangpu,金外滩花园 3室2厅 175.18平米,https://sh.lianjia.com/chengjiao/107108176816.html,南 | 精装,2023.12.17,1950万,低楼层(共32层) 2006年板楼,111315元/平,"房屋满五年, 近地铁",挂牌2100万,成交周期74天,张森,https://dianpu.lianjia.com/1000000022103861/
Huangpu,外滩公馆 3室2厅 140.82平米,https://sh.lianjia.com/chengjiao/107108047424.html,南 | 精装,2023.12.07,1650万,高楼层(共35层) 2015年板楼,117171元/平,房屋满五年,挂牌1960万,成交周期83天,高佳鸣,https://dianpu.lianjia.com/1000000022120089/
Huangpu,上海滩花园 3室2厅 131.48平米,https://sh.lianjia.com/chengjiao/107106520421.html,南 北 | 精装,2023.11.25,2040万,高楼层(共33层) 2008年板楼,155157元/平,房屋满五年,挂牌2200万,成交周期279天,佘胜龙,https://dianpu.lianjia.com/1000000022203234/
Huangpu,绿地名人坊 3室2厅 135.15平米,https://sh.lianjia.com/chengjiao/107106537726.html,南 北 | 精装,2023.11.19,1438万,中楼层(共17层) 2003年板楼,106401元/平,房屋满五年,挂牌1750万,成交周期272天,张子林,https://dianpu.lianjia.com/1000000026716190/
Huangpu,海琪园 3室2厅 135.36平米,https://sh.lianjia.com/chengjiao/107107657647.html,南 北 | 精装,2023.11.07,1690万,高楼层(共31层) 2003年板楼,124853元/平,房屋满五年,挂牌1850万,成交周期103天,杨小旦,https://dianpu.lianjia.com/1000000022144066/
Huangpu,绿城黄浦湾 3室2厅 190.61平米,https://sh.lianjia.com/chengjiao/107108048047.html,东 西 | 精装,2023.10.31,4548万,中楼层(共29层) 2018年板楼,238603元/平,近地铁,挂牌4700万,成交周期46天,彭国峰,https://dianpu.lianjia.com/1000000026503211/
Huangpu,融创外滩壹号院 3室2厅 178平米,https://sh.lianjia.com/chengjiao/107107663538.html,南 北 | 精装,2023.10.29,3650万,中楼层(共15层) 2016年板楼,205057元/平,"房屋满五年, 近地铁",挂牌3750万,成交周期93天,管礼民,https://dianpu.lianjia.com/1000000030300507/
Huangpu,华润外滩九里 1室2厅 73.51平米,https://sh.lianjia.com/chengjiao/107106002984.html,南 | 精装,2023.10.28,1170万,中楼层(共23层) 2010年板楼,159163元/平,"房屋满五年, 近地铁",挂牌1199万,成交周期366天,肖晏彬,https://dianpu.lianjia.com/1000000022260599/
Huangpu,金外滩花园 3室2厅 151.4平米,https://sh.lianjia.com/chengjiao/107108056953.html,南 | 精装,2023.10.27,2058万,中楼层(共27层) 2006年板楼,135932元/平,"房屋满五年, 近地铁",挂牌2300万,成交周期41天,徐茂雪,https://dianpu.lianjia.com/1000000022121728/
Huangpu,海琪园 2室2厅 109.94平米,https://sh.lianjia.com/chengjiao/107107275924.html,南 | 精装,2023.10.06,1330万,中楼层(共31层) 2003年板楼,120976元/平,房屋满五年,挂牌1400万,成交周期123天,巩亚飞,https://dianpu.lianjia.com/1000000022104910/
Huangpu,申江新苑 2室2厅 91.11平米,https://sh.lianjia.com/chengjiao/107107351648.html,南 | 简装,2023.09.23,1080万,中楼层(共18层) 2006年板楼,118539元/平,房屋满五年,挂牌1200万,成交周期100天,仲飞飞,https://dianpu.lianjia.com/1000000022114018/
Huangpu,华润外滩九里 4室2厅 246.8平米,https://sh.lianjia.com/chengjiao/107104627889.html,南 | 精装,2023.09.06,4400万,高楼层(共13层) 2011年板楼,178283元/平,房屋满五年,挂牌4800万,成交周期673天,周娟娟,https://dianpu.lianjia.com/1000000022210250/
Huangpu,金外滩花园 3室2厅 170.72平米,https://sh.lianjia.com/chengjiao/107106952858.html,南 北 | 精装,2023.05.13,2683万,高楼层(共31层) 2006年板楼,157158元/平,"房屋满五年, 近地铁",挂牌2980万,成交周期24天,王银玲,https://dianpu.lianjia.com/1000000022119211/
Huangpu,绿城黄浦湾 4室2厅 233.08平米,https://sh.lianjia.com/chengjiao/107105810927.html,南 | 精装,2023.04.22,5900万,高楼层(共22层) 2017年板楼,253132元/平,近地铁,挂牌6100万,成交周期217天,彭国峰,https://dianpu.lianjia.com/1000000026503211/
Huangpu,华润外滩九里 3室2厅 188.19平米,https://sh.lianjia.com/chengjiao/107105916328.html,南 北 | 精装,2023.04.19,3990万,高楼层(共25层) 2010年板楼,212020元/平,近地铁,挂牌4380万,成交周期192天,张惟怡,https://dianpu.lianjia.com/1000000026696041/
Huangpu,上海滩花园 3室2厅 145.78平米,https://sh.lianjia.com/chengjiao/107106696705.html,南 北 | 精装,2023.04.19,2738万,高楼层(共30层) 2006年板楼,187818元/平,房屋满五年,挂牌2863万,成交周期37天,槐旭东,https://dianpu.lianjia.com/1000000022104490/
Huangpu,融创外滩壹号院 4室2厅 225.33平米,https://sh.lianjia.com/chengjiao/107105414860.html,南 | 精装,2023.04.10,5565万,低楼层(共23层) 2020年板楼,246972元/平,近地铁,挂牌5650万,成交周期281天,耿妮,https://dianpu.lianjia.com/1000000022223664/
Huangpu,上海滩花园 2室2厅 100.2平米,https://sh.lianjia.com/chengjiao/107106678865.html,南 | 精装,2023.04.08,1800万,低楼层(共33层) 2008年板楼,179641元/平,房屋满五年,挂牌1860万,成交周期29天,李彩霞,https://dianpu.lianjia.com/1000000026588662/
Huangpu,滨江名人苑 3室2厅 140.47平米,https://sh.lianjia.com/chengjiao/107106790248.html,南 北 | 精装,2023.03.29,2100万,高楼层(共32层) 2004年板楼,149499元/平,房屋满五年,挂牌2150万,成交周期3天,王旭,https://dianpu.lianjia.com/1000000026782182/
Huangpu,滨江名人苑 2室2厅 102.5平米,https://sh.lianjia.com/chengjiao/107105805275.html,南 | 简装,2023.03.28,1463万,高楼层(共31层) 2004年板楼,142732元/平,"房屋满五年, 近地铁",挂牌1480万,成交周期192天,董如,https://dianpu.lianjia.com/1000000022264341/
Huangpu,上海滩花园 车位,https://sh.lianjia.com/chengjiao/107106658471.html,南 | 其他,2023.03.14,98万,地下室(共3层) 2008年板楼,9800元/平,近地铁,挂牌100万,成交周期7天,槐旭东,https://dianpu.lianjia.com/1000000022104490/
Huangpu,华润外滩九里 2室2厅 108.84平米,https://sh.lianjia.com/chengjiao/107106536779.html,南 | 其他,2023.02.27,2230万,高楼层(共23层) 2010年板楼,204888元/平,近地铁,挂牌2400万,成交周期7天,范涛,https://dianpu.lianjia.com/1000000022183092/
Huangpu,滨江名人苑 3室2厅 147.01平米,https://sh.lianjia.com/chengjiao/107106337616.html,南 北 | 精装,2023.02.21,2150万,中楼层(共31层) 2004年板楼,146249元/平,近地铁,挂牌2200万,成交周期38天,杨浩,https://dianpu.lianjia.com/1000000022215116/
Huangpu,金外滩花园 1室2厅 80.91平米,https://sh.lianjia.com/chengjiao/107105812875.html,南 | 精装,2023.02.20,1400万,中楼层(共32层) 2006年板楼,173032元/平,"房屋满五年, 近地铁",挂牌1485万,成交周期155天,高佳鸣,https://dianpu.lianjia.com/1000000022120089/
Huangpu,绿地名人坊 3室2厅 129.73平米,https://sh.lianjia.com/chengjiao/107106433705.html,南 北 | 精装,2023.02.11,1750万,中楼层(共18层) 2003年板楼,134896元/平,房屋满五年,挂牌1780万,成交周期3天,潘文杰,https://dianpu.lianjia.com/1000000026798839/
Huangpu,绿城黄浦湾 4室2厅 307.53平米,https://sh.lianjia.com/chengjiao/107105855540.html,南 | 精装,2023.02.10,7265万,高楼层(共28层) 2012年板楼,236238元/平,,挂牌7580万,成交周期137天,孙固,https://dianpu.lianjia.com/1000000022205715/
Huangpu,上海滩花园 2室2厅 104.15平米,https://sh.lianjia.com/chengjiao/107105781490.html,南 | 简装,2023.02.01,1790万,高楼层(共30层) 2006年板楼,171868元/平,房屋满五年,挂牌1900万,成交周期142天,张超林,https://dianpu.lianjia.com/1000000030052479/
Huangpu,绿城黄浦湾 4室2厅 228.23平米,https://sh.lianjia.com/chengjiao/107106334844.html,南 | 精装,2023.02.01,5445万,中楼层(共22层) 2017年板楼,238576元/平,近地铁,挂牌5800万,成交周期20天,叶秋燕,https://dianpu.lianjia.com/1000000022089221/
Huangpu,华润外滩九里 3室2厅 187.98平米,https://sh.lianjia.com/chengjiao/107105806801.html,南 | 精装,2023.01.09,3480万,中楼层(共25层) 2010年板楼,185127元/平,"房屋满五年, 近地铁",挂牌3980万,成交周期114天,李冬冬,https://dianpu.lianjia.com/1000000022146620/
Huangpu,悦来小区 2室0厅 59.9平米,https://sh.lianjia.com/chengjiao/107106273360.html,南 | 精装,2023.01.07,626万,中楼层(共16层) 1994年塔楼,104508元/平,近地铁,挂牌655万,成交周期9天,陈强,https://dianpu.lianjia.com/1000000022129742/
Huangpu,金外滩花园 3室2厅 151.4平米,https://sh.lianjia.com/chengjiao/107106037147.html,南 | 简装,2022.12.12,2350万,中楼层(共27层) 2006年板楼,155218元/平,"房屋满五年, 近地铁",挂牌2650万,成交周期39天,谭婧,https://dianpu.lianjia.com/1000000022154264/
Huangpu,金外滩花园 3室2厅 161.84平米,https://sh.lianjia.com/chengjiao/107106050983.html,南 北 | 简装,2022.12.04,2430万,高楼层(共27层) 2006年板楼,150149元/平,,挂牌2650万,成交周期28天,王丽,https://dianpu.lianjia.com/1000000022223044/
Huangpu,福鑫大楼 2室1厅 67.32平米,https://sh.lianjia.com/chengjiao/107104974502.html,西北 | 简装,2022.10.28,759万,高楼层(共22层) 2002年塔楼,112746元/平,"房屋满五年, 近地铁",挂牌825万,成交周期249天,李瑞,https://dianpu.lianjia.com/1000000022244373/
Huangpu,滨江名人苑 2室2厅 102.5平米,https://sh.lianjia.com/chengjiao/107105856145.html,南 | 简装,2022.10.20,1415万,中楼层(共31层) 2004年板楼,138049元/平,"房屋满五年, 近地铁",挂牌1499万,成交周期24天,齐明会,https://dianpu.lianjia.com/1000000022112104/
Huangpu,华润外滩九里 1室2厅 73.51平米,https://sh.lianjia.com/chengjiao/107105306372.html,南 | 精装,2022.08.23,1386万,低楼层(共23层) 2010年板楼,188546元/平,"房屋满五年, 近地铁",挂牌1430万,成交周期71天,谭世杰,https://dianpu.lianjia.com/1000000022107678/
Huangpu,金外滩花园 3室2厅 154.15平米,https://sh.lianjia.com/chengjiao/107104531530.html,南 北 | 精装,2022.08.15,2596万,中楼层(共27层) 2006年板楼,168408元/平,"房屋满五年, 近地铁",挂牌2680万,成交周期311天,王文敬,https://dianpu.lianjia.com/1000000022267331/
Huangpu,融创外滩壹号院 2室2厅 130.02平米,https://sh.lianjia.com/chengjiao/107105052251.html,南 北 | 精装,2022.07.13,2900万,低楼层(共15层) 2016年板楼,223043元/平,近地铁,挂牌3250万,成交周期125天,于乐群,https://dianpu.lianjia.com/1000000028922088/
Huangpu,绿城黄浦湾 4室2厅 232.98平米,https://sh.lianjia.com/chengjiao/107104475146.html,南 北 | 精装,2022.07.05,5288万,低楼层(共22层) 2017年板楼,226973元/平,近地铁,挂牌5300万,成交周期287天,周东梅,https://dianpu.lianjia.com/1000000022235669/
Huangpu,华润外滩九里 1室2厅 73.86平米,https://sh.lianjia.com/chengjiao/107104607596.html,南 | 精装,2022.03.14,1448万,高楼层(共23层) 2010年板楼,196047元/平,房屋满五年,挂牌1460万,成交周期137天,徐茂雪,https://dianpu.lianjia.com/1000000022121728/
Huangpu,绿城黄浦湾 4室2厅 234.46平米,https://sh.lianjia.com/chengjiao/107104568121.html,南 | 精装,2022.03.13,5750万,高楼层(共18层) 2016年板楼,245245元/平,近地铁,挂牌5988万,成交周期146天,向艳萍,https://dianpu.lianjia.com/1000000026066470/
Huangpu,华润外滩九里 1室1厅 90.2平米,https://sh.lianjia.com/chengjiao/107104861552.html,南 北 | 精装,2022.03.07,1560万,中楼层(共23层) 2010年板楼,172950元/平,近地铁,挂牌1580万,成交周期57天,孙燕雯,https://dianpu.lianjia.com/1000000028946216/
Huangpu,绿城黄浦湾 4室2厅 283.98平米,https://sh.lianjia.com/chengjiao/107104795881.html,南 | 精装,2022.02.10,5650万,中楼层(共28层) 2012年板楼,198958元/平,近地铁,挂牌5750万,成交周期53天,朱家齐,https://dianpu.lianjia.com/1000000022088809/
Huangpu,滨江名人苑 车位,https://sh.lianjia.com/chengjiao/107104859010.html,南 东 东南 西南 西 | 毛坯,2022.01.14,65万,地下室(共1层) 板楼,18572元/平,近地铁,挂牌70万,成交周期6天,李明,https://dianpu.lianjia.com/1000000022190012/
Huangpu,上海滩花园 3室2厅 153.39平米,https://sh.lianjia.com/chengjiao/107104226778.html,南 | 精装,2021.11.11,2200万,低楼层(共31层) 2007年板楼,143426元/平,"房屋满五年, 近地铁",挂牌2420万,成交周期118天,谭婧,https://dianpu.lianjia.com/1000000022154264/
Huangpu,福鑫大楼 2室1厅 67.32平米,https://sh.lianjia.com/chengjiao/107104217055.html,西北 | 简装,2021.10.01,715万,中楼层(共22层) 2002年塔楼,106210元/平,近地铁,挂牌750万,成交周期79天,高佳鸣,https://dianpu.lianjia.com/1000000022120089/
Huangpu,浦江公馆 3室2厅 193.03平米,https://sh.lianjia.com/chengjiao/107104005615.html,南 | 精装,2021.08.22,3010万,高楼层(共33层) 2010年板楼,155935元/平,"房屋满五年, 近地铁",挂牌3200万,成交周期92天,丁春松,https://dianpu.lianjia.com/1000000022148490/
Huangpu,金外滩花园 3室2厅 154.15平米,https://sh.lianjia.com/chengjiao/107104035911.html,南 北 | 精装,2021.08.02,2600万,高楼层(共27层) 2006年板楼,168667元/平,"房屋满五年, 近地铁",挂牌2700万,成交周期65天,杨洋,https://dianpu.lianjia.com/1000000022200747/
Huangpu,金外滩花园 2室2厅 134.01平米,https://sh.lianjia.com/chengjiao/107104195662.html,南 | 精装,2021.07.23,1958万,中楼层(共27层) 2006年板楼,146109元/平,"房屋满五年, 近地铁",挂牌1988万,成交周期14天,赵冬冬,https://dianpu.lianjia.com/1000000022263199/
Huangpu,绿地名人坊 2室2厅 103.84平米,https://sh.lianjia.com/chengjiao/107104028067.html,南 | 精装,2021.06.03,1360万,高楼层(共18层) 2003年板楼,130971元/平,,挂牌1360万,成交周期6天,谭婧,https://dianpu.lianjia.com/1000000022154264/
Huangpu,海琪园 3室2厅 164.98平米,https://sh.lianjia.com/chengjiao/107103721910.html,南 北 | 精装,2021.05.05,2030万,中楼层(共32层) 2003年板楼,123046元/平,,挂牌2000万,成交周期49天,谭婧,https://dianpu.lianjia.com/1000000022154264/
Huangpu,滨江名人苑 4室2厅 155.29平米,https://sh.lianjia.com/chengjiao/107103567702.html,南 | 精装,2021.04.23,1930万,中楼层(共32层) 2004年板楼,124284元/平,"房屋满五年, 近地铁",挂牌1950万,成交周期79天,康凡,https://dianpu.lianjia.com/1000000022141727/
Huangpu,共和园小区 2室1厅 51.79平米,https://sh.lianjia.com/chengjiao/107103715673.html,南 | 其他,2021.03.19,528万,中楼层(共7层) 1991年板楼,101951元/平,近地铁,挂牌530万,成交周期3天,陈强,https://dianpu.lianjia.com/1000000022129742/
Huangpu,海琪园 4室2厅 192.87平米,https://sh.lianjia.com/chengjiao/107103455311.html,南 | 精装,2021.03.10,2130万,低楼层(共31层) 2003年板楼,110438元/平,近地铁,挂牌2200万,成交周期68天,汤培凤,https://dianpu.lianjia.com/1000000022214250/
Huangpu,悦来小区 2室1厅 73.61平米,https://sh.lianjia.com/chengjiao/107103657300.html,南 | 精装,2021.03.08,750万,中楼层(共16层) 1994年塔楼,101889元/平,近地铁,挂牌760万,成交周期4天,李夏红,https://dianpu.lianjia.com/1000000022196633/
Huangpu,共和园小区 1室0厅 32.82平米,https://sh.lianjia.com/chengjiao/107103567319.html,南 | 精装,2021.02.24,361.7万,中楼层(共7层) 1991年板楼,110183元/平,近地铁,挂牌365万,成交周期22天,齐明会,https://dianpu.lianjia.com/1000000022112104/
Huangpu,滨江名人苑 2室2厅 130.57平米,https://sh.lianjia.com/chengjiao/107103492651.html,南 | 简装,2021.01.15,1420万,中楼层(共32层) 2004年板楼,108754元/平,,挂牌1450万,成交周期4天,高皓杰,https://dianpu.lianjia.com/1000000022281901/
Huangpu,悦来小区 1室1厅 43.2平米,https://sh.lianjia.com/chengjiao/107103406139.html,东 | 精装,2021.01.04,427万,中楼层(共6层) 1994年板楼,98843元/平,,挂牌434.8万,成交周期18天,李夏红,https://dianpu.lianjia.com/1000000022196633/
Huangpu,上海滩花园 2室2厅 123.94平米,https://sh.lianjia.com/chengjiao/107103197630.html,南 | 其他,2020.12.30,1630万,中楼层(共18层) 2008年板楼,131516元/平,,挂牌1700万,成交周期71天,谭婧,https://dianpu.lianjia.com/1000000022154264/
Huangpu,金外滩花园 1室2厅 81.06平米,https://sh.lianjia.com/chengjiao/107101882542.html,南 | 精装,2020.12.18,950万,低楼层(共31层) 2006年板楼,117198元/平,近地铁,挂牌980万,成交周期429天,谭婧,https://dianpu.lianjia.com/1000000022154264/
Huangpu,浦江公馆 3室2厅 193.91平米,https://sh.lianjia.com/chengjiao/107102350385.html,南 | 精装,2020.12.18,2350万,低楼层(共26层) 2010年板楼,121191元/平,近地铁,挂牌2400万,成交周期257天,沈明,https://dianpu.lianjia.com/1000000022087943/
Huangpu,申江新苑 2室2厅 91.59平米,https://sh.lianjia.com/chengjiao/107100825665.html,东 南 北 | 精装,2020.12.16,940万,低楼层(共18层) 2006年板楼,102632元/平,,挂牌940万,成交周期757天,许兆军,https://dianpu.lianjia.com/1000000022235261/
Huangpu,华润外滩九里 3室2厅 245平米,https://sh.lianjia.com/chengjiao/107101952645.html,南 北 | 精装,2020.12.13,3200万,中楼层(共13层) 2011年板楼,130613元/平,,挂牌3150万,成交周期403天,李小鹏,https://dianpu.lianjia.com/1000000022139322/
Huangpu,滨江名人苑 3室2厅 146.98平米,https://sh.lianjia.com/chengjiao/107103363559.html,南 | 精装,2020.12.13,1500万,高楼层(共31层) 2004年板楼,102055元/平,近地铁,挂牌1600万,成交周期8天,孙固,https://dianpu.lianjia.com/1000000022205715/
Huangpu,悦来小区 1室1厅 46.61平米,https://sh.lianjia.com/chengjiao/107102683641.html,东 | 简装,2020.12.13,398万,中楼层(共16层) 1994年塔楼,85390元/平,近地铁,挂牌398万,成交周期180天,仲飞飞,https://dianpu.lianjia.com/1000000022114018/
Huangpu,浦江公馆 3室2厅 193.91平米,https://sh.lianjia.com/chengjiao/107102599208.html,南 | 精装,2020.12.12,2450万,中楼层(共26层) 2010年板楼,126348元/平,"房屋满五年, 近地铁",挂牌2490万,成交周期197天,欧阳育龙,https://dianpu.lianjia.com/1000000022143519/
Huangpu,海琪园 3室2厅 156.81平米,https://sh.lianjia.com/chengjiao/107103320389.html,南 | 精装,2020.12.10,1727.6万,中楼层(共25层) 2003年板楼,110169元/平,,挂牌1760万,成交周期18天,杜胜香,https://dianpu.lianjia.com/1000000022190326/
Huangpu,华润外滩九里 3室2厅 186.64平米,https://sh.lianjia.com/chengjiao/107100552519.html,南 北 | 精装,2020.12.01,2400万,低楼层(共25层) 2010年板楼,128590元/平,,挂牌2410万,成交周期840天,李小鹏,https://dianpu.lianjia.com/1000000022139322/
Huangpu,悦来小区 1室1厅 43.2平米,https://sh.lianjia.com/chengjiao/107102426305.html,东 | 简装,2020.11.29,346万,高楼层(共6层) 1994年板楼,80093元/平,,挂牌350万,成交周期222天,杨洋,https://dianpu.lianjia.com/1000000022200747/
Huangpu,金外滩花园 3室2厅 164.43平米,https://sh.lianjia.com/chengjiao/107103157621.html,南 | 精装,2020.11.23,1808万,中楼层(共27层) 2006年板楼,109956元/平,近地铁,挂牌1850万,成交周期45天,高榕举,https://dianpu.lianjia.com/1000000022093716/
Huangpu,金外滩花园 3室2厅 170.72平米,https://sh.lianjia.com/chengjiao/107103127785.html,南 | 精装,2020.11.22,1850万,中楼层(共31层) 2006年板楼,108365元/平,近地铁,挂牌1988万,成交周期52天,孙固,https://dianpu.lianjia.com/1000000022205715/
Huangpu,华润外滩九里 1室2厅 90.63平米,https://sh.lianjia.com/chengjiao/107101593196.html,南 | 精装,2020.11.18,1171万,中楼层(共23层) 2010年板楼,129207元/平,,挂牌1238万,成交周期477天,杜胜香,https://dianpu.lianjia.com/1000000022190326/
Huangpu,申江新苑 2室2厅 121.55平米,https://sh.lianjia.com/chengjiao/107103255687.html,南 | 精装,2020.11.16,1158万,高楼层(共18层) 2006年板楼,95270元/平,,挂牌1180万,成交周期12天,李瑞,https://dianpu.lianjia.com/1000000022244373/
Huangpu,浦江公馆 5室3厅 275.79平米,https://sh.lianjia.com/chengjiao/107101675214.html,南 西南 西 北 | 精装,2020.11.11,2980万,高楼层(共26层) 2010年板楼,108054元/平,近地铁,挂牌3150万,成交周期447天,范航天,https://dianpu.lianjia.com/1000000022100494/
Huangpu,华润外滩九里 2室2厅 109.36平米,https://sh.lianjia.com/chengjiao/107101123837.html,南 | 精装,2020.11.08,1363万,低楼层(共23层) 2010年板楼,124635元/平,,挂牌1399万,成交周期604天,李兆兴,https://dianpu.lianjia.com/1000000022228973/
Huangpu,滨江名人苑 3室2厅 147.19平米,https://sh.lianjia.com/chengjiao/107103225528.html,南 | 简装,2020.11.08,1500万,高楼层(共31层) 2004年板楼,101910元/平,近地铁,挂牌1470万,成交周期12天,沈明,https://dianpu.lianjia.com/1000000022087943/
Huangpu,海琪园 3室2厅 164.98平米,https://sh.lianjia.com/chengjiao/107101427955.html,南 | 精装,2020.11.04,1758万,低楼层(共32层) 2003年板楼,106559元/平,,挂牌1850万,成交周期509天,谭婧,https://dianpu.lianjia.com/1000000022154264/
Huangpu,金外滩花园 2室2厅 101.44平米,https://sh.lianjia.com/chengjiao/107102798517.html,南 | 精装,2020.11.02,1293万,高楼层(共31层) 2006年板楼,127465元/平,,挂牌1300万,成交周期113天,高佳鸣,https://dianpu.lianjia.com/1000000022120089/
Huangpu,金外滩花园 2室2厅 101.44平米,https://sh.lianjia.com/chengjiao/107102845856.html,南 | 简装,2020.10.30,1340万,低楼层(共31层) 2006年板楼,132098元/平,房屋满五年,挂牌1290万,成交周期99天,李冬冬,https://dianpu.lianjia.com/1000000022146620/
Huangpu,滨江名人苑 2室2厅 101.1平米,https://sh.lianjia.com/chengjiao/107103041300.html,南 | 精装,2020.10.30,1020万,低楼层(共32层) 2004年板楼,100891元/平,,挂牌1020万,成交周期51天,谭婧,https://dianpu.lianjia.com/1000000022154264/
Huangpu,共和园小区 2室0厅 51.49平米,https://sh.lianjia.com/chengjiao/107103199272.html,南 北 | 精装,2020.10.28,448万,中楼层(共7层) 1991年板楼,87008元/平,,挂牌462万,成交周期8天,张清云,https://dianpu.lianjia.com/1000000026531465/
Huangpu,华润外滩九里 1室2厅 73.51平米,https://sh.lianjia.com/chengjiao/107101262206.html,南 | 精装,2020.10.26,1010万,中楼层(共23层) 2010年板楼,137397元/平,近地铁,挂牌1090万,成交周期549天,陈新,https://dianpu.lianjia.com/1000000022272405/
